,creator,duration,id,labels,ladder,title,views
391,,142.0,pMnxMwA7knk,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 361.522}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'298 - 1280x720 (DASH video)': 2404.241}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'299 - 1920x1080 (DASH video)': 5510.699}, {'18 - 640x360 (medium)': 475.083}]",When I first saw you 이석훈 첫단독콘서트 안녕 20121021,2195.0
2204,,142.0,_tQkUz8ud98,"[2, 45, 51, 56, 77, 212, 295]","[{'160 - 256x144 (144p)': 110.829}, {'133 - 426x240 (240p)': 245.385}, {'134 - 640x360 (360p)': 360.279}, {'135 - 854x480 (480p)': 728.367}, {'136 - 1280x720 (720p)': 1367.064}, {'137 - 1920x1080 (1080p)': 3507.473}, {'18 - 640x360 (medium)': 477.296}, {'22 - 1280x720 (hd720)': 4.284}]",NDLS-ADI SJ Rajdhani Express arriving JAIPUR Junction,45539.0
2411,,142.0,ceYp8Av-y9s,"[0, 42, 111]","[{'160 - 256x144 (144p)': 102.628}, {'133 - 426x240 (240p)': 208.064}, {'134 - 640x360 (360p)': 573.224}, {'135 - 854x480 (480p)': 1159.31}, {'136 - 1280x720 (720p)': 2310.088}, {'137 - 1920x1080 (1080p)': 4295.704}, {'18 - 640x360 (medium)': 703.455}, {'22 - 1280x720 (hd720)': 1780.892}]",[Yasuo montage] 야스오매드무비,3410.0
3159,,142.0,s26YjmD_tXs,"[2, 7, 26, 48, 460, 593, 1031, 1632]","[{'160 - 256x144 (144p)': 111.893}, {'133 - 426x240 (240p)': 246.56}, {'134 - 640x360 (360p)': 636.983}, {'135 - 854x480 (480p)': 1198.491}, {'136 - 1280x720 (720p)': 2366.903}, {'137 - 1920x1080 (1080p)': 4331.967}, {'18 - 640x360 (medium)': 696.73}, {'22 - 1280x720 (hd720)': 1789.646}]",トミカリミテッド　LAMBORGHINI 2MODELS （ランボルギーニ 2モデル）　開封,5648.0
7537,,142.0,ooRKt6sopd8,"[41, 49]","[{'160 - 192x144 (144p)': 120.488}, {'133 - 320x240 (240p)': 273.462}, {'134 - 480x360 (360p)': 457.582}, {'135 - 640x480 (480p)': 739.108}, {'136 - 960x720 (720p)': 1764.708}, {'137 - 1440x1080 (1080p)': 2640.879}, {'18 - 480x360 (medium)': 455.07}, {'22 - 960x720 (hd720)': 1389.813}]","Pai, Filho, Espírito Santo",29081.0
11684,STYOM,142.0,6yrTVuLset8,"[21, 23]","[{'160 - 256x144 (144p)': 123.15}, {'133 - 426x240 (240p)': 262.465}, {'134 - 640x360 (360p)': 606.03}, {'135 - 854x480 (480p)': 1109.158}, {'136 - 1280x720 (720p)': 2214.257}, {'137 - 1920x1080 (1080p)': 4513.093}, {'264 - 1920x1080 (1080p)': 4823.263}, {'18 - 640x360 (medium)': 621.465}, {'22 - 1280x720 (hd720)': 1823.404}]",Holdfoto 2013,1869.0
15170,,142.0,hJeTPRjPvME,"[2, 7, 17, 48, 104]","[{'160 - 256x144 (144p)': 114.964}, {'133 - 426x240 (240p)': 248.512}, {'134 - 640x360 (360p)': 635.149}, {'135 - 854x480 (480p)': 1167.76}, {'136 - 1280x720 (720p)': 2329.333}, {'137 - 1920x1080 (1080p)': 4356.306}, {'18 - 640x360 (medium)': 738.133}, {'22 - 1280x720 (hd720)': 2433.004}]",1992 MAZDA RX-7 Type R Blue FD3S,165743.0
15176,,142.0,_aCYLgkmkJ4,"[18, 43, 59, 238, 274]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 1138.947}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 461.389}, {'22 - 1280x720 (hd720)': 1623.045}]",Spearfishing ISRAEL 2 9 11 MAKIAS,1939.0
16885,,142.0,HWb_XjPwLqc,"[6, 8]","[{'160 - 256x144 (144p)': 97.991}, {'133 - 426x240 (240p)': 272.986}, {'134 - 640x360 (360p)': 486.025}, {'135 - 854x480 (480p)': 1107.751}, {'136 - 1280x720 (720p)': 2208.324}, {'137 - 1920x1080 (1080p)': 4151.367}, {'18 - 640x360 (medium)': 548.606}, {'22 - 1280x720 (hd720)': 1928.215}]",楊維 - 老架六合八法 / Wei Yang - Old Frame Water Style,5078.0
17198,,142.0,Ee0fuS1uQFc,[304],"[{'160 - 256x144 (144p)': 111.644}, {'133 - 426x240 (240p)': 250.61}, {'134 - 640x360 (360p)': 607.98}, {'135 - 854x480 (480p)': 1112.782}, {'136 - 1280x720 (720p)': 2222.148}, {'137 - 1920x1080 (1080p)': 4196.02}, {'18 - 640x360 (medium)': 665.467}, {'22 - 1280x720 (hd720)': 1611.312}]",Como afilar un cuchillo,4266.0
17376,,142.0,iDlF3nU8pEY,"[2, 76, 473]","[{'160 - 256x144 (144p)': 111.823}, {'133 - 426x240 (240p)': 246.224}, {'134 - 640x360 (360p)': 603.179}, {'135 - 854x480 (480p)': 1103.988}, {'136 - 1280x720 (720p)': 2212.496}, {'137 - 1920x1080 (1080p)': 4127.485}, {'18 - 640x360 (medium)': 489.637}, {'22 - 1280x720 (hd720)': 1241.016}]",Electric Trolling Motor Set Up  (Venture 17 Sailboat),14711.0
17872,,142.0,ayITqpii0vs,"[3, 6]","[{'160 - 256x144 (144p)': 113.253}, {'133 - 426x240 (240p)': 250.713}, {'134 - 640x360 (360p)': 620.262}, {'135 - 854x480 (480p)': 1139.169}, {'136 - 1280x720 (720p)': 2265.353}, {'137 - 1920x1080 (1080p)': 4182.985}, {'18 - 640x360 (medium)': 835.79}]",121231 SNSD Seohyun - MBC Gayo Daejun opening,100036.0
20301,,142.0,LFL61m6ihcU,"[21, 23, 24, 115, 1246]","[{'160 - 256x144 (144p)': 116.529}, {'133 - 426x240 (240p)': 266.778}, {'134 - 640x360 (360p)': 608.103}, {'135 - 854x480 (480p)': 1109.369}, {'136 - 1280x720 (720p)': 2211.145}, {'137 - 1920x1080 (1080p)': 4200.458}, {'18 - 640x360 (medium)': 557.705}, {'22 - 1280x720 (hd720)': 3.869}]",How To Unlock Samsung Galaxy S5,44645.0
20852,,142.0,aR3SgyHJ8_8,"[343, 3272]","[{'160 - 256x144 (144p)': 112.031}, {'133 - 426x240 (240p)': 248.811}, {'134 - 640x360 (360p)': 393.739}, {'135 - 854x480 (480p)': 729.217}, {'136 - 1280x720 (720p)': 1474.34}, {'137 - 1920x1080 (1080p)': 3204.338}, {'18 - 640x360 (medium)': 409.954}, {'22 - 1280x720 (hd720)': 1356.644}]",Luminox 1941.BO Men's Atacama Field Chrono 1940 Series Black Dial Black Strap Watch Review Video,3053.0
20853,,142.0,aR3SgyHJ8_8,"[0, 1, 157, 681]","[{'160 - 256x144 (144p)': 112.031}, {'133 - 426x240 (240p)': 248.811}, {'134 - 640x360 (360p)': 393.739}, {'135 - 854x480 (480p)': 729.217}, {'136 - 1280x720 (720p)': 1474.34}, {'137 - 1920x1080 (1080p)': 3204.338}, {'18 - 640x360 (medium)': 409.954}, {'22 - 1280x720 (hd720)': 1356.644}]",Luminox 1941.BO Men's Atacama Field Chrono 1940 Series Black Dial Black Strap Watch Review Video,3053.0
22773,,142.0,PACTQutbow4,[25],"[{'160 - 256x144 (144p)': 120.086}, {'133 - 426x240 (240p)': 259.868}, {'134 - 640x360 (360p)': 634.109}, {'135 - 854x480 (480p)': 1159.517}, {'136 - 1280x720 (720p)': 2324.531}, {'137 - 1920x1080 (1080p)': 4352.623}, {'18 - 640x360 (medium)': 591.084}, {'22 - 1280x720 (hd720)': 2498.502}]",The Naked Gun: From the Files of the Police Squad! - Trailer,259764.0
25020,,142.0,StaW58q0lmo,"[2, 26, 75, 130, 1023, 3519]","[{'160 - 256x144 (144p)': 113.083}, {'133 - 426x240 (240p)': 248.8}, {'134 - 640x360 (360p)': 304.947}, {'135 - 854x480 (480p)': 651.998}, {'136 - 1280x720 (720p)': 1242.806}, {'298 - 1280x720 (720p50)': 2642.09}, {'137 - 1920x1080 (1080p)': 3493.96}, {'299 - 1920x1080 (1080p50)': 5517.029}, {'18 - 640x360 (medium)': 484.422}, {'22 - 1280x720 (hd720)': 3.617}]",LEGO DUPLO 5816 WYCIECZKA MARIANA,3358.0
29118,,142.0,mE6XETUvqH8,[749],"[{'160 - 192x144 (144p)': 128.765}, {'134 - 480x360 (360p)': 254.243}, {'133 - 320x240 (240p)': 274.782}, {'135 - 640x480 (480p)': 501.178}, {'136 - 960x720 (720p)': 991.84}, {'137 - 1440x1080 (1080p)': 1892.139}, {'18 - 480x360 (medium)': 363.047}]",Kubuli Song (Belize),10661.0
34126,,142.0,JSiTtltzdsI,[25],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 569.42}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 466.039}, {'22 - 1280x720 (hd720)': 1446.134}]",Schlussmacher  - Deutsch | German Trailer (HD) 1080P.,4607.0
36240,,142.0,8JV7NJlv2Ec,[285],"[{'160 - 256x144 (144p)': 118.531}, {'133 - 426x240 (240p)': 250.023}, {'134 - 640x360 (360p)': 609.777}, {'135 - 854x480 (480p)': 1124.53}, {'136 - 1280x720 (720p)': 2216.891}, {'137 - 1920x1080 (1080p)': 4166.967}, {'18 - 640x360 (medium)': 635.754}, {'22 - 1280x720 (hd720)': 1942.734}]",Modern Assassins Creed (After Effects Movie),4358.0
1241,,143.0,oZ9dq4lZx7Y,[14],"[{'160 - 256x144 (144p)': 112.092}, {'133 - 426x240 (240p)': 249.425}, {'134 - 640x360 (360p)': 372.902}, {'135 - 854x480 (480p)': 676.332}, {'136 - 1280x720 (720p)': 1154.603}, {'137 - 1920x1080 (1080p)': 2649.84}, {'18 - 640x360 (medium)': 474.548}]",[中字 MV] Niel(Teen Top) - Affogato,1509.0
1242,,143.0,oZ9dq4lZx7Y,"[0, 52]","[{'160 - 256x144 (144p)': 112.092}, {'133 - 426x240 (240p)': 249.425}, {'134 - 640x360 (360p)': 372.902}, {'135 - 854x480 (480p)': 676.332}, {'136 - 1280x720 (720p)': 1154.603}, {'137 - 1920x1080 (1080p)': 2649.84}, {'18 - 640x360 (medium)': 474.548}]",[中字 MV] Niel(Teen Top) - Affogato,1509.0
1960,,143.0,T6hXfUTSfmE,"[181, 216, 222, 249]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 611.107}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 375.374}, {'22 - 1280x720 (hd720)': 1219.893}]",Camo Nails Tutorial,2704.0
3640,,143.0,soCQdU_wjFE,"[2, 45, 51, 56, 77]","[{'160 - 256x144 (144p)': 115.78}, {'133 - 426x240 (240p)': 254.38}, {'134 - 640x360 (360p)': 605.373}, {'135 - 854x480 (480p)': 1126.76}, {'136 - 1280x720 (720p)': 2210.391}, {'137 - 1920x1080 (1080p)': 4134.082}, {'264 - 1920x1080 (1080p)': 4899.98}, {'18 - 640x360 (medium)': 446.242}, {'22 - 1280x720 (hd720)': 1550.662}]",31WE-001 na stacji Wrocław Główny w drodze do Nowego Sącza,3098.0
4656,,143.0,0fIdY5IAnhY,"[11, 20, 22, 29, 32, 991]","[{'160 - 256x144 (144p)': 124.244}, {'133 - 426x240 (240p)': 264.175}, {'134 - 640x360 (360p)': 418.564}, {'135 - 854x480 (480p)': 893.156}, {'136 - 1280x720 (720p)': 1716.203}, {'298 - 1280x720 (720p60)': 2834.326}, {'137 - 1920x1080 (1080p)': 3046.979}, {'299 - 1920x1080 (1080p60)': 5503.697}, {'18 - 640x360 (medium)': 547.459}, {'22 - 1280x720 (hd720)': 1208.37}]",Pastelitos de pescado con mayonesa Ligera Sin Azúcares Ybarra,12149.0
6749,Wetterstoa Musikanten,143.0,fYpwc-pAgeA,"[60, 353, 519, 666]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 624.054}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'298 - 1280x720 (DASH video)': 3314.605}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'299 - 1920x1080 (DASH video)': 5514.611}, {'18 - 640x360 (medium)': 718.905}, {'22 - 1280x720 (hd720)': 3042.461}]",Herbstliche Wanderung im Wetterstein,2555.0
7273,,143.0,Ut9wQmbUY7I,"[88, 313]","[{'160 - 256x144 (144p)': 118.294}, {'133 - 426x240 (240p)': 258.562}, {'134 - 640x360 (360p)': 604.216}, {'135 - 854x480 (480p)': 1076.49}, {'136 - 1280x720 (720p)': 1755.02}, {'137 - 1920x1080 (1080p)': 3699.894}, {'18 - 640x360 (medium)': 572.477}, {'22 - 1280x720 (hd720)': 1309.585}]",The Ventilation System of a Passive House (subtitled),204301.0
8931,,143.0,ny6Srzlmr88,"[2, 7, 62]","[{'160 - 256x144 (144p)': 110.855}, {'133 - 426x240 (240p)': 249.409}, {'134 - 640x360 (360p)': 604.051}, {'135 - 854x480 (480p)': 1105.51}, {'136 - 1280x720 (720p)': 2203.893}, {'137 - 1920x1080 (1080p)': 4137.85}, {'18 - 640x360 (medium)': 738.247}, {'22 - 1280x720 (hd720)': 4.11}]",Проверка форсунок Common Rail на стенде CR-Jet,40503.0
9332,Skrillex,143.0,9uOFz8kvhic,"[2, 1962]","[{'160 - 256x144 (144p)': 115.057}, {'133 - 426x240 (240p)': 258.825}, {'134 - 640x360 (360p)': 604.974}, {'135 - 854x480 (480p)': 1107.813}, {'136 - 1280x720 (720p)': 2225.58}, {'137 - 1920x1080 (1080p)': 4144.519}, {'18 - 640x360 (medium)': 545.801}, {'22 - 1280x720 (hd720)': 1382.783}]",Toyota Altezza & Lexus IS Ростов на Дону,3068.0
9333,Skrillex,143.0,9uOFz8kvhic,"[0, 336]","[{'160 - 256x144 (144p)': 115.057}, {'133 - 426x240 (240p)': 258.825}, {'134 - 640x360 (360p)': 604.974}, {'135 - 854x480 (480p)': 1107.813}, {'136 - 1280x720 (720p)': 2225.58}, {'137 - 1920x1080 (1080p)': 4144.519}, {'18 - 640x360 (medium)': 545.801}, {'22 - 1280x720 (hd720)': 1382.783}]",Toyota Altezza & Lexus IS Ростов на Дону,3068.0
9839,Imperativa,143.0,rhXnkMD8ISQ,[25],"[{'160 - 256x144 (144p)': 114.085}, {'133 - 426x240 (240p)': 246.909}, {'134 - 640x360 (360p)': 634.949}, {'135 - 854x480 (480p)': 1167.624}, {'136 - 1280x720 (720p)': 2023.697}, {'137 - 1920x1080 (1080p)': 3339.696}, {'18 - 640x360 (medium)': 620.003}, {'22 - 1280x720 (hd720)': 1266.971}]",سریال عمر هر شب یک قسمت ساعت 12 نیمه شب رمضان,3587.0
10227,,143.0,i08enPJsk1A,"[50, 65, 1500]","[{'160 - 256x144 (144p)': 113.16}, {'133 - 426x240 (240p)': 255.757}, {'134 - 640x360 (360p)': 608.631}, {'135 - 854x480 (480p)': 1112.797}, {'136 - 1280x720 (720p)': 2215.677}, {'137 - 1920x1080 (1080p)': 4129.147}, {'18 - 640x360 (medium)': 678.796}, {'22 - 1280x720 (hd720)': 1869.816}]",How To: Make Your Hair Look Longer!! (NO EXTENSIONS!),210847.0
11974,,143.0,GS15XnzDgfY,[43],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 615.467}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 737.986}, {'22 - 1280x720 (hd720)': 3194.259}]",２キロオーバーのオオモンハタを釣る jigging Epinephelus areolatus,2541.0
12077,Jason Walker,143.0,oPr1WGnHK-A,[5],"[{'160 - 256x144 (144p)': 116.613}, {'133 - 426x240 (240p)': 248.768}, {'134 - 640x360 (360p)': 605.576}, {'135 - 854x480 (480p)': 1109.348}, {'136 - 1280x720 (720p)': 2214.548}, {'137 - 1920x1080 (1080p)': 4232.647}, {'18 - 640x360 (medium)': 735.264}, {'22 - 1280x720 (hd720)': 2252.181}]",You move in slow motion//Collab.,1544.0
13763,,143.0,MHHjQ0mNByY,[271],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 286.591}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 366.445}, {'22 - 1280x720 (hd720)': 1313.048}]",Nice Kicks #SoundOff: Holiday Releases,29276.0
15976,,143.0,dopbot0RwoI,"[0, 1, 561]","[{'160 - 256x144 (144p)': 112.349}, {'133 - 426x240 (240p)': 247.151}, {'134 - 640x360 (360p)': 638.546}, {'135 - 854x480 (480p)': 1200.84}, {'136 - 1280x720 (720p)': 2364.285}, {'137 - 1920x1080 (1080p)': 4324.113}, {'18 - 640x360 (medium)': 681.36}, {'22 - 1280x720 (hd720)': 1820.782}]",Diablo 3 How To Kill Rakanoth (Hell) Barbarian (Post Nerf),2378.0
16089,,143.0,lGdgM2YGWuQ,"[2, 7, 171, 196]","[{'160 - 256x144 (144p)': 110.757}, {'133 - 426x240 (240p)': 249.81}, {'134 - 640x360 (360p)': 420.452}, {'135 - 854x480 (480p)': 1032.362}, {'136 - 1280x720 (720p)': 2197.968}, {'298 - 1280x720 (720p60)': 3322.545}, {'137 - 1920x1080 (1080p)': 3830.511}, {'299 - 1920x1080 (1080p60)': 5569.807}, {'18 - 640x360 (medium)': 519.522}, {'22 - 1280x720 (hd720)': 3.89}]",2015 Audi S3: Stock Exhaust Vs Remus Non-Resonated Catback Exhaust,24580.0
17010,Indigo Girls,143.0,lKvh4Glkh1M,[160],"[{'160 - 256x144 (144p)': 116.157}, {'133 - 426x240 (240p)': 249.721}, {'134 - 640x360 (360p)': 607.669}, {'135 - 854x480 (480p)': 1110.909}, {'136 - 1280x720 (720p)': 2223.36}, {'137 - 1920x1080 (1080p)': 4184.946}, {'18 - 640x360 (medium)': 738.474}, {'22 - 1280x720 (hd720)': 2329.146}]",Crater Lake Snowshoe (Indigo Girls) Oregon 2014 GoPro hero 2,2097.0
17246,,143.0,76QfM0ZEE7A,"[191, 299]","[{'160 - 256x144 (144p)': 110.406}, {'133 - 426x240 (240p)': 246.98}, {'134 - 640x360 (360p)': 607.581}, {'135 - 854x480 (480p)': 1114.167}, {'136 - 1280x720 (720p)': 2231.546}, {'137 - 1920x1080 (1080p)': 4173.25}, {'18 - 640x360 (medium)': 689.679}, {'22 - 1280x720 (hd720)': 3.946}]",Secrets Silversands Riviera Cancun,3057.0
18064,,143.0,yd-E-7DlfvE,"[0, 1, 484, 1953]","[{'160 - 256x144 (144p)': 110.477}, {'133 - 426x240 (240p)': 249.823}, {'134 - 640x360 (360p)': 619.399}, {'135 - 854x480 (480p)': 1132.244}, {'136 - 1280x720 (720p)': 2240.504}, {'137 - 1920x1080 (1080p)': 4162.935}, {'18 - 640x360 (medium)': 738.319}, {'22 - 1280x720 (hd720)': 1984.776}]",【MHクロス】武器紹介動画 ⑥狩猟笛☓重音色☓狩技；音撃震!! 武器全14種☓狩猟スタイル モンスターハンタークロス Monster Hunter X Cross Weapons Trailer,11576.0
20835,,143.0,NZ4E9ncW0W4,[25],"[{'160 - 256x144 (144p)': 119.292}, {'133 - 426x240 (240p)': 250.23}, {'134 - 640x360 (360p)': 593.195}, {'135 - 854x480 (480p)': 1105.104}, {'136 - 1280x720 (720p)': 2027.35}, {'137 - 1920x1080 (1080p)': 3874.203}, {'18 - 640x360 (medium)': 504.658}, {'22 - 1280x720 (hd720)': 1294.343}]","Sedm psychopatů, CZ HD trailer",2891.0
21137,,143.0,iY7I9ntT9lk,[191],"[{'160 - 256x144 (144p)': 111.664}, {'133 - 426x240 (240p)': 247.06}, {'134 - 640x360 (360p)': 572.67}, {'135 - 854x480 (480p)': 1105.051}, {'136 - 1280x720 (720p)': 2142.774}, {'137 - 1920x1080 (1080p)': 4494.109}, {'18 - 640x360 (medium)': 481.073}, {'22 - 1280x720 (hd720)': 1603.935}]",M Boutique Hotel Ipoh Malaysia,5745.0
22793,,143.0,1reYmqtHCok,"[0, 1, 242, 254, 470, 1364, 3623]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 611.589}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 735.189}, {'22 - 1280x720 (hd720)': 3145.199}]",Sims Freeplay,7984.0
27030,,143.0,SgMB3ARqL6Y,"[11, 20, 22, 29, 32, 813, 829]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.14}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 641.103}, {'22 - 1280x720 (hd720)': 2079.82}]",Taste Tour: Baseball's 3 All-Star Sandwiches at Citi Field,2739.0
27748,,143.0,q2hn5JUGBFU,"[21, 23, 24, 115, 520, 651, 1246, 1958]","[{'160 - 256x144 (144p)': 113.322}, {'133 - 426x240 (240p)': 250.469}, {'134 - 640x360 (360p)': 489.854}, {'135 - 854x480 (480p)': 953.544}, {'136 - 1280x720 (720p)': 1781.58}, {'137 - 1920x1080 (1080p)': 3795.3}, {'18 - 640x360 (medium)': 395.055}, {'22 - 1280x720 (hd720)': 3.972}]",Samsung Galaxy Note 4: Rumors and Speculations,139233.0
27749,,143.0,q2hn5JUGBFU,[210],"[{'160 - 256x144 (144p)': 113.322}, {'133 - 426x240 (240p)': 250.469}, {'134 - 640x360 (360p)': 489.854}, {'135 - 854x480 (480p)': 953.544}, {'136 - 1280x720 (720p)': 1781.58}, {'137 - 1920x1080 (1080p)': 3795.3}, {'18 - 640x360 (medium)': 395.055}, {'22 - 1280x720 (hd720)': 3.972}]",Samsung Galaxy Note 4: Rumors and Speculations,139233.0
30027,,143.0,sEIqBIYqIrI,"[2, 7, 30, 975, 2073]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.068}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 720.225}, {'22 - 1280x720 (hd720)': 3095.61}]",s1000rr SUDELFELD r1 race,6697.0
30284,,143.0,PfI_2tjQalM,"[64, 113, 119, 465]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 602.902}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 624.675}, {'22 - 1280x720 (hd720)': 2632.822}]",Delta fighter by RCTestFlight extreme flying - Mobius HD,1984.0
31017,Billy Shmack,143.0,R1bAsX9Lxl0,[14],"[{'160 - 256x144 (144p)': 117.88}, {'133 - 426x240 (240p)': 256.735}, {'134 - 640x360 (360p)': 605.755}, {'135 - 854x480 (480p)': 1121.174}, {'136 - 1280x720 (720p)': 2213.699}, {'137 - 1920x1080 (1080p)': 4470.211}, {'264 - 1920x1080 (1080p)': 6721.419}, {'18 - 640x360 (medium)': 707.302}]",Wiz Khalifa - Bed Rest Freestyle (Cover) by Ravage,1220.0
31039,,143.0,WTqGunA5DCk,"[2, 7, 196, 283, 457, 1429, 1774]","[{'160 - 82x144 (144p)': 115.431}, {'133 - 136x240 (144p)': 249.186}, {'134 - 202x360 (240p)': 501.684}, {'135 - 270x480 (240p)': 968.054}, {'136 - 406x720 (360p)': 1760.009}, {'137 - 608x1080 (480p)': 3036.803}, {'18 - 202x360 (small)': 194.025}, {'22 - 406x720 (medium)': 1575.467}]","dumped car, Acura integra double cherry bomb very loud exhaust",3884.0
32418,,143.0,lZkqkaRmD3s,"[0, 1, 124, 317]","[{'160 - 256x144 (144p)': 111.67}, {'133 - 426x240 (240p)': 259.084}, {'134 - 640x360 (360p)': 607.996}, {'135 - 854x480 (480p)': 1111.755}, {'136 - 1280x720 (720p)': 2229.324}, {'137 - 1920x1080 (1080p)': 4159.614}, {'18 - 640x360 (medium)': 714.394}, {'22 - 1280x720 (hd720)': 2112.55}]",Battlefield 4 Montage RPG | باتل فيلد 4 مونتاج ار بي جي,3624.0
32597,,143.0,dI886DFU70E,"[5, 16, 25]","[{'160 - 256x144 (144p)': 115.932}, {'133 - 426x240 (240p)': 248.696}, {'134 - 640x360 (360p)': 603.099}, {'135 - 854x480 (480p)': 1103.806}, {'136 - 1280x720 (720p)': 2206.15}, {'137 - 1920x1080 (1080p)': 4127.347}, {'18 - 640x360 (medium)': 560.09}, {'22 - 1280x720 (hd720)': 1377.932}]",M. PEABODY ET SHERMAN - Bande Annonce officielle,3333.0
32635,,143.0,_FG_nYHy7f0,"[92, 110]","[{'160 - 256x144 (144p)': 110.895}, {'133 - 426x240 (240p)': 248.551}, {'134 - 640x360 (360p)': 619.669}, {'135 - 854x480 (480p)': 1133.088}, {'136 - 1280x720 (720p)': 2268.279}, {'137 - 1920x1080 (1080p)': 4186.821}, {'18 - 640x360 (medium)': 681.432}, {'22 - 1280x720 (hd720)': 1975.244}]",Holly Holm With Another Highlight Finish at Legacy 30 on AXS TV,217784.0
33517,,143.0,U8FGCyUycsY,[304],"[{'160 - 256x144 (144p)': 77.942}, {'133 - 426x240 (240p)': 146.294}, {'134 - 640x360 (360p)': 367.396}, {'135 - 854x480 (480p)': 718.817}, {'136 - 1280x720 (720p)': 1331.131}, {'137 - 1920x1080 (1080p)': 2608.409}, {'18 - 640x360 (medium)': 507.918}, {'22 - 1280x720 (hd720)': 1041.972}]",Cold Steel - All Terrain Chopper (ATC),932493.0
34622,"Daryl Neil Alexander Griffith, PRS",143.0,m46Qt0Py4ns,"[15, 239, 363, 1452]","[{'160 - 256x144 (144p)': 116.518}, {'133 - 426x240 (240p)': 260.98}, {'134 - 640x360 (360p)': 610.761}, {'135 - 854x480 (480p)': 1125.188}, {'136 - 1280x720 (720p)': 2234.374}, {'137 - 1920x1080 (1080p)': 4179.805}, {'18 - 640x360 (medium)': 695.389}, {'22 - 1280x720 (hd720)': 2019.954}]",Szerb vaddisznó vadászat,83930.0
954,,144.0,vynEuGZKDEc,[356],"[{'160 - 256x144 (144p)': 125.014}, {'134 - 640x360 (360p)': 261.444}, {'133 - 426x240 (240p)': 286.145}, {'135 - 854x480 (480p)': 556.114}, {'136 - 1280x720 (720p)': 1134.463}, {'137 - 1920x1080 (1080p)': 2195.687}, {'18 - 640x360 (medium)': 365.623}, {'22 - 1280x720 (hd720)': 1132.671}]",How to Train Your VMO (Vastus Medialis) | Knee Exercises,285719.0
