,creator,duration,id,labels,ladder,title,views
73,,285.0,s-yJ5j2wQzo,"[0, 1, 153, 719]","[{'160 - 256x144 (144p)': 111.184}, {'133 - 426x240 (240p)': 249.122}, {'134 - 640x360 (360p)': 608.059}, {'135 - 854x480 (480p)': 1116.31}, {'136 - 1280x720 (720p)': 2220.633}, {'18 - 640x360 (medium)': 730.372}, {'22 - 1280x720 (hd720)': 2229.11}]",Combat Arms vs Dirty Bomb!,6318.0
74,,238.0,pi3O5jFJq9o,"[3, 4, 6]","[{'160 - 256x144 (144p)': 111.583}, {'133 - 426x240 (240p)': 247.66}, {'134 - 640x360 (360p)': 609.572}, {'135 - 854x480 (480p)': 1116.659}, {'136 - 1280x720 (720p)': 2231.927}, {'298 - 1280x720 (720p60)': 3323.145}, {'137 - 1920x1080 (1080p)': 4187.266}, {'299 - 1920x1080 (1080p60)': 5520.235}, {'264 - 1920x1080 (1080p)': 6624.955}, {'18 - 640x360 (medium)': 741.895}]",Taylor Swift - Our Song - St Louis 8/13/11,2465.0
75,,142.0,pjNbWAZpUck,"[2, 18, 43, 59, 76, 101, 1496]","[{'160 - 192x144 (144p)': 111.011}, {'133 - 320x240 (240p)': 248.053}, {'18 - 320x240 (small)': 595.896}]",TUNA FISHING obx aboard GAL-O-MINE some gaffers too,2934.0
76,,167.0,w9gXURtwDLc,"[26, 39, 130]","[{'160 - 256x144 (144p)': 107.086}, {'133 - 426x240 (240p)': 247.79}, {'134 - 640x360 (360p)': 558.289}, {'135 - 854x480 (480p)': 1109.715}, {'136 - 1280x720 (720p)': 2208.838}, {'18 - 640x360 (medium)': 448.682}, {'22 - 1280x720 (hd720)': 1503.693}]",6 yr old Does The Lego Movie Wyldstyle Lucy Inspired Makeup Tutorial Cosplay  - Pretty Mademoiselle,8657.0
77,,170.0,w9HnJB8ay-A,[41],"[{'160 - 256x144 (144p)': 123.037}, {'133 - 426x240 (240p)': 258.011}, {'134 - 640x360 (360p)': 625.166}, {'135 - 854x480 (480p)': 1149.743}, {'136 - 1280x720 (720p)': 2275.755}, {'18 - 640x360 (medium)': 738.561}]",Хор Севастополя (Ирина Билык)   - Forever Young(Alphaville cover) /22.12.2013,2896.0
78,,194.0,Ccw33PBVIsQ,[3094],"[{'160 - 256x144 (144p)': 119.372}, {'133 - 426x240 (240p)': 266.593}, {'134 - 640x360 (360p)': 384.595}, {'135 - 854x480 (480p)': 814.693}, {'18 - 640x360 (medium)': 471.09}]",les-bienfaits-du-sauna.,9961.0
79,,474.0,T3kz36fWQjc,"[0, 1, 159, 626, 1589, 2360]","[{'160 - 180x144 (144p)': 114.037}, {'134 - 450x360 (360p)': 256.665}, {'133 - 300x240 (240p)': 272.543}, {'135 - 600x480 (480p)': 529.059}, {'18 - 450x360 (medium)': 378.874}]",Some Unfinished Compositions,8405.0
80,"Luciano Pavarotti, Orchestra del Teatro dell'Opera di Roma, Orchestra del Maggio Musicale Fiorentino, Zubin Mehta",169.0,a6WnID3L7qs,"[0, 12]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 603.748}, {'135 - 854x480 (DASH video)': 1155.0}, {'18 - 640x360 (medium)': 659.001}]",Remontada de la liga 30 del REAL MADRID.wmv,1120.0
81,,255.0,a6_WC2X_ftk,"[141, 746, 1289]","[{'160 - 256x144 (144p)': 118.433}, {'133 - 426x240 (240p)': 260.995}, {'134 - 640x360 (360p)': 632.171}, {'135 - 854x480 (480p)': 1124.075}, {'136 - 1280x720 (720p)': 2261.688}, {'137 - 1920x1080 (1080p)': 4239.197}, {'18 - 640x360 (medium)': 725.42}, {'22 - 1280x720 (hd720)': 3.994}]",2013 White Water Bay New Slides(Pipeline Wave & Ripqurl)美國超猛滑水道,5706.0
82,,127.0,a7B3JuK5F_0,"[6, 8, 383]","[{'160 - 256x144 (144p)': 111.583}, {'133 - 426x240 (240p)': 248.494}, {'134 - 640x360 (360p)': 606.903}, {'135 - 854x480 (480p)': 1117.767}, {'136 - 1280x720 (720p)': 2234.26}, {'137 - 1920x1080 (1080p)': 4158.782}, {'18 - 640x360 (medium)': 647.402}, {'22 - 1280x720 (hd720)': 1826.337}]","2011 World Ten Final: Dvorak - Silhanova, CZE | Quickstep",1437.0
83,,240.0,nUQ2rDRgzYM,[14],"[{'160 - 256x144 (144p)': 118.793}, {'133 - 426x240 (240p)': 248.195}, {'134 - 640x360 (360p)': 618.976}, {'135 - 854x480 (480p)': 1130.162}, {'136 - 1280x720 (720p)': 2221.271}, {'18 - 640x360 (medium)': 707.693}]",Alex Velea - Whisper (Official Video),92780.0
84,,470.0,nViBdKRyCgg,[11],"[{'160 - 192x144 (144p)': 115.404}, {'133 - 320x240 (240p)': 257.466}, {'134 - 480x360 (360p)': 610.167}, {'135 - 640x480 (480p)': 1155.158}, {'18 - 480x360 (medium)': 722.656}]",517 สาธิตการเก็บหอยที่เกาะปอ ออกอากาศ 29 10 2556,2799.0
85,,123.0,nWpxvHJUsiI,[585],"[{'160 - 256x144 (144p)': 113.823}, {'133 - 426x240 (240p)': 262.662}, {'134 - 640x360 (360p)': 326.57}, {'135 - 854x480 (480p)': 626.238}, {'136 - 1280x720 (720p)': 1492.869}, {'18 - 640x360 (medium)': 489.897}]",Duet na 2 klarnety W.A Mozart :),16392.0
86,Billy Ray Cyrus,490.0,nY56JsyS60Q,[39],"[{'160 - 192x144 (144p)': 114.194}, {'133 - 320x240 (240p)': 249.648}, {'134 - 480x360 (360p)': 408.357}, {'135 - 640x480 (480p)': 752.983}, {'18 - 480x360 (medium)': 399.175}]",Bloggers 分享- Kiehl's 深夜奇蹟修復眼霜-精華露,3413.0
87,,281.0,KRl1iDD4Muw,[282],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 279.377}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 424.174}]",Harry Potter Skit: Voldie's IPod,2418.0
88,Killa K.I.D,160.0,KRvz4IofL_k,"[14, 50]","[{'160 - 256x144 (144p)': 114.85}, {'133 - 426x240 (240p)': 246.967}, {'134 - 640x360 (360p)': 608.884}, {'135 - 854x480 (480p)': 1113.745}, {'136 - 1280x720 (720p)': 2230.702}, {'137 - 1920x1080 (1080p)': 4132.745}, {'18 - 640x360 (medium)': 738.212}]",Long Hair Don't Care (Official Video 2013),2425.0
89,The Scarlet Pimpernel,214.0,QVRsaT8mRDs,"[5, 618]","[{'160 - 192x144 (144p)': 114.692}, {'133 - 320x240 (240p)': 248.395}, {'18 - 320x240 (small)': 459.74}]",You Are My Home,2689.0
90,,375.0,QVOtzbkeXco,"[429, 1945]","[{'160 - 256x144 (144p)': 111.865}, {'133 - 426x240 (240p)': 254.667}, {'134 - 640x360 (360p)': 622.879}, {'135 - 854x480 (480p)': 1143.02}, {'136 - 1280x720 (720p)': 2278.603}, {'18 - 640x360 (medium)': 659.956}, {'22 - 1280x720 (hd720)': 3.426}]","At UMass Amherst, We Stand For...",9441.0
91,,246.0,QWSdqmWsgoc,[133],"[{'160 - 184x144 (144p)': 68.299}, {'133 - 308x240 (240p)': 131.52}, {'18 - 384x300 (small)': 345.259}]",מה את ערבייה?,1562618.0
92,Jovanotti,119.0,4sCVouieJUc,[33],"[{'160 - 256x144 (144p)': 111.342}, {'133 - 426x240 (240p)': 259.41}, {'134 - 640x360 (360p)': 609.717}, {'135 - 854x480 (480p)': 1112.336}, {'136 - 1280x720 (720p)': 2217.962}, {'137 - 1920x1080 (1080p)': 4145.911}, {'18 - 640x360 (medium)': 736.448}, {'22 - 1280x720 (hd720)': 3.713}]",RYTMIKA.sk - Drum circle TEDx Bratislava,4329.0
93,,203.0,4sPxA-_ifiE,[15],"[{'160 - 256x144 (144p)': 115.197}, {'133 - 426x240 (240p)': 249.501}, {'134 - 640x360 (360p)': 606.655}, {'135 - 854x480 (480p)': 1111.402}, {'136 - 1280x720 (720p)': 2218.089}, {'18 - 640x360 (medium)': 433.932}, {'22 - 1280x720 (hd720)': 3.973}]",How to Make a Polymer Otter and Shell Charm from Polymer Clay,3234.0
94,,422.0,4tdN2CLluN8,"[3, 4, 13, 41]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 280.425}, {'135 - 720x480 (DASH video)': 1155.0}, {'18 - 540x360 (medium)': 368.212}]",SMMC(1-2) A Cappella 03 - 월워리 청청(박정선),2325.0
95,,221.0,kDBuZIvtPi0,"[4, 13, 41, 389]","[{'160 - 256x144 (144p)': 123.435}, {'133 - 426x240 (240p)': 252.419}, {'134 - 640x360 (360p)': 603.746}, {'135 - 854x480 (480p)': 1108.015}, {'18 - 640x360 (medium)': 576.214}]",Отче Наш. Хор Левит. Церковь На Горе.,2001.0
96,,120.0,kDYPseErEYs,"[0, 12, 237]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.945}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'264 - 1920x1080 (DASH video)': 6606.543}, {'18 - 640x360 (medium)': 586.499}, {'22 - 1280x720 (hd720)': 2340.324}]",Электронный стадион,1033.0
97,,369.0,kFy8E_NiLY0,"[2, 7, 104]","[{'160 - 256x144 (144p)': 113.235}, {'133 - 426x240 (240p)': 255.776}, {'134 - 640x360 (360p)': 633.782}, {'135 - 854x480 (480p)': 1135.315}, {'136 - 1280x720 (720p)': 2268.691}, {'137 - 1920x1080 (1080p)': 4173.402}, {'18 - 640x360 (medium)': 701.682}, {'22 - 1280x720 (hd720)': 1973.813}]",Abfangen eines Schleudernden Autos - DRIVE UNIVERSITY Folge 04,9998.0
98,Avril Lavigne,245.0,ybFlX3DgChE,[14],"[{'160 - 192x144 (144p)': 112.838}, {'133 - 320x240 (240p)': 247.142}, {'18 - 320x240 (small)': 390.794}]",Falling Into History Video - Avril Lavigne,4147.0
99,,152.0,ygobSL3re5o,"[126, 220, 276, 2069]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 618.467}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 601.007}]",Spiral Garden August 2010,1209.0
100,,376.0,yh6QYMFg5QA,"[11, 20, 22, 29, 32, 112, 120, 122, 430, 444, 1753, 2205, 2901]","[{'160 - 256x144 (144p)': 111.234}, {'133 - 426x240 (240p)': 249.404}, {'134 - 640x360 (360p)': 608.331}, {'135 - 854x480 (480p)': 1113.82}, {'136 - 1280x720 (720p)': 2223.793}, {'137 - 1920x1080 (1080p)': 4165.162}, {'18 - 640x360 (medium)': 708.588}, {'22 - 1280x720 (hd720)': 4.131}]",Hara Bhara Kabab - Vegetable Cutlet Recipe by Manjula,269460.0
101,,217.0,uOpOJfUqyNw,"[15, 18, 67, 140, 170, 1711]","[{'160 - 192x144 (144p)': 112.772}, {'133 - 320x240 (240p)': 250.107}, {'18 - 320x240 (small)': 344.058}]",Peleas de Rosweiller Cachorros y Gatos,23776.0
102,,259.0,uOiRvI60f_w,"[3, 13, 54]","[{'160 - 256x144 (144p)': 114.627}, {'133 - 426x240 (240p)': 248.073}, {'134 - 640x360 (360p)': 608.72}, {'135 - 854x480 (480p)': 1113.657}, {'18 - 640x360 (medium)': 757.368}]",Corazoncito ya no sufras tanto - Orquesta Hurakán y El Cholo Macho 2014,4014.0
103,Stevie B featuring Gabriel Antonio,304.0,uTBZ2c1GMYA,"[0, 12]","[{'160 - 180x144 (144p)': 117.207}, {'133 - 300x240 (240p)': 291.955}, {'134 - 450x360 (360p)': 606.554}, {'135 - 600x480 (480p)': 1112.922}, {'18 - 450x360 (medium)': 612.213}]",CR 7,2183.0
104,,123.0,uT2JHaByyVQ,"[5, 136, 647, 1360]","[{'160 - 192x144 (144p)': 118.0}, {'133 - 320x240 (240p)': 248.182}, {'18 - 320x240 (small)': 369.418}]",Intro Original La Casa de Mickey Mouse y al final Hot Dog Song,284635.0
105,Rage Against the Machine,285.0,iuGRvJpO7p0,"[17, 19, 443, 448]","[{'160 - 192x144 (144p)': 111.413}, {'133 - 320x240 (240p)': 250.629}, {'134 - 480x360 (360p)': 605.589}, {'18 - 480x360 (medium)': 627.952}]",KartBook TV - VIC Open Saturday Racing,2557.0
106,,207.0,iwWMjGmVVoc,"[0, 512]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.828}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 632.647}]",Rock Band 2 - Where'd You Go Expert Vocals 100% 5 Gold Stars -Backing Vocals Muted-,4508.0
107,,128.0,j2LbT5XdkOw,"[3, 6]","[{'160 - 192x144 (144p)': 113.826}, {'133 - 320x240 (240p)': 251.83}, {'18 - 320x240 (small)': 411.395}]",lento violento-los remstone(HONEY)lima-Perù,1833.0
108,,183.0,DgtCBOpKQHs,"[9, 10, 34]","[{'160 - 192x144 (144p)': 111.198}, {'133 - 320x240 (240p)': 245.347}, {'18 - 320x240 (small)': 230.682}]",Zeynep Terzibaşı Havvanur gülen.. Ne olur aç kapıyııı gitarr,5391.0
109,Dizzee Rascal,455.0,Dhy1dcpdDkc,"[0, 12]","[{'160 - 256x138 (144p)': 118.273}, {'133 - 426x232 (240p)': 251.985}, {'134 - 640x348 (360p)': 624.86}, {'18 - 640x348 (medium)': 714.004}]",Arsenal Top 10 Goals 2009/10 Season,77731.0
110,3 Doors Down,235.0,p-VGwoiu3RE,"[5, 618]","[{'160 - 192x144 (144p)': 113.905}, {'133 - 320x240 (240p)': 282.111}, {'18 - 320x240 (small)': 616.103}]",Kryptonite,20821.0
111,Nada Surf,134.0,Xdyzk-DZ_Bc,"[53, 58, 228]","[{'160 - 192x144 (144p)': 114.098}, {'133 - 320x240 (240p)': 247.368}, {'134 - 480x360 (360p)': 605.581}, {'18 - 480x360 (medium)': 660.585}]",Don't forget to bunny-hop,3517.0
112,,138.0,Xe9eI1bfqYU,"[31, 40, 47, 57]","[{'160 - 212x144 (144p)': 115.114}, {'133 - 352x240 (240p)': 247.366}, {'18 - 352x240 (small)': 342.038}]",言葉にできない,8014.0
113,Eddy Wata,165.0,oinNndXOBKM,"[62, 83, 262]","[{'134 - 480x360 (360p)': 477.935}, {'135 - 640x480 (480p)': 874.275}, {'18 - 480x360 (medium)': 352.12}]",moje maszyny 2010,2770.0
114,,133.0,zv__O4eRXIo,"[21, 23, 24, 115, 520, 1306]","[{'160 - 256x144 (144p)': 110.996}, {'133 - 426x240 (240p)': 256.822}, {'134 - 640x360 (360p)': 342.058}, {'135 - 854x480 (480p)': 700.792}, {'136 - 1280x720 (720p)': 1320.657}, {'18 - 640x360 (medium)': 215.184}, {'22 - 1280x720 (hd720)': 296.3}]",Samsung Galaxy S7 - Latest News & Rumors!,11611.0
115,,390.0,B4SCeypMzlM,"[0, 62, 479]","[{'160 - 256x144 (144p)': 118.26}, {'133 - 426x240 (240p)': 277.512}, {'18 - 320x240 (small)': 337.066}]",パチスロG-SPIN 演出説明1,10781.0
116,,216.0,FPFI6h5XkIg,[14],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 629.529}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 725.156}]","World Klass ""I Be On My Grind""",4200.0
117,,279.0,FRZOa9de47M,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 617.478}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 714.406}]","The Edge Falls Off a Stage Vancouver ""I still haven't found what I'm looking for""",3115.0
118,,332.0,7VbrPlIuxqs,"[9, 10, 34, 37, 421]","[{'160 - 256x144 (144p)': 112.322}, {'133 - 426x240 (240p)': 251.309}, {'134 - 640x360 (360p)': 394.97}, {'135 - 854x480 (480p)': 844.524}, {'136 - 1280x720 (720p)': 1719.511}, {'137 - 1920x1080 (1080p)': 4181.045}, {'18 - 640x360 (medium)': 603.287}]",supper moment 最後晚餐 結他 guitar cover by Eric Lo,31984.0
119,,317.0,p5YHmLafaxc,"[0, 1, 19, 48, 177, 258, 1717]","[{'134 - 480x360 (360p)': 479.046}, {'298 - 960x720 (720p60)': 2612.67}, {'18 - 480x360 (medium)': 668.308}, {'22 - 960x720 (hd720)': 2315.112}]",NFS超熱力追緝-冰火玩夢幻跑車篇,2471.0
120,Passion Pit,240.0,p7rlK095bJ4,"[68, 72]","[{'160 - 256x144 (144p)': 112.737}, {'133 - 426x238 (240p)': 245.432}, {'134 - 640x358 (360p)': 630.957}, {'135 - 854x478 (480p)': 1170.809}, {'18 - 640x358 (medium)': 641.777}]",Jereme Rogers New Skateboard Video by Robin Raschka,5687.0
121,Meredith Monk Ensemble,270.0,pAs_iI0qFk8,[160],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 431.531}, {'135 - 854x480 (DASH video)': 1155.0}, {'18 - 640x360 (medium)': 487.623}]",First Snow 2010,1300.0
122,,223.0,03qItbRVBaw,"[3, 6, 13, 38]","[{'160 - 256x144 (144p)': 115.646}, {'133 - 426x240 (240p)': 246.214}, {'134 - 640x360 (360p)': 610.851}, {'135 - 854x480 (480p)': 1118.032}, {'136 - 1280x720 (720p)': 2224.502}, {'137 - 1920x1080 (1080p)': 4172.161}, {'18 - 640x360 (medium)': 737.289}]",August Burns Red - White Washed [LIVE],1245.0
123,,156.0,oKDyOvfV1rc,"[74, 187, 703]","[{'160 - 192x144 (144p)': 129.464}, {'133 - 320x240 (240p)': 249.494}, {'134 - 480x360 (360p)': 324.772}, {'135 - 640x480 (480p)': 685.34}, {'18 - 480x360 (medium)': 423.561}]",How to remove a HP TouchSmart 300 - 1000 Hard Drive,41657.0
124,,248.0,oQGVVctm0eQ,"[210, 832]","[{'160 - 256x144 (144p)': 110.966}, {'133 - 426x240 (240p)': 248.555}, {'134 - 640x360 (360p)': 608.74}, {'135 - 854x480 (480p)': 1113.66}, {'136 - 1280x720 (720p)': 2223.76}, {'18 - 640x360 (medium)': 647.982}, {'22 - 1280x720 (hd720)': 1637.84}]","Parkour- Best of ""Lil"" Donnie",18703.0
125,,394.0,oR9HJFkWsfs,"[0, 1, 42, 111]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 610.043}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 687.935}, {'22 - 1280x720 (hd720)': 2740.349}]",Master 3 vs Energy Pacemaker LPL Spring W11D1 Game 2 Highlights,1147.0
126,,352.0,oRDOceA5Ka0,"[3, 4, 6, 10, 13, 54]","[{'160 - 256x144 (144p)': 119.777}, {'133 - 426x240 (240p)': 248.607}, {'134 - 640x360 (360p)': 606.906}, {'18 - 640x360 (medium)': 670.056}]",High School Musical performed by Millennium Youth Orchestra,10021.0
127,,221.0,oSsn8s56f70,"[21, 23, 73, 554]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 357.264}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 177.431}, {'22 - 1280x720 (hd720)': 445.934}]",Keynote De Apple | Lanzamiento Del iPhone 5 12 De Septiembre.,1266.0
128,,189.0,oUUX1ulyOI4,"[6, 325]","[{'160 - 192x144 (144p)': 113.886}, {'133 - 320x240 (240p)': 248.887}, {'18 - 320x240 (small)': 360.645}]",Black Christian Comedians - Phone Counseling,2401.0
129,,234.0,OcyXhOSlALg,[12],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 467.439}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 382.96}, {'22 - 1280x720 (hd720)': 1527.47}]",Aston Villa vs Manchester United 20.12.14 | EPL Football Match Preview,1490.0
130,,217.0,wK2gF-Lk-XI,[592],"[{'160 - 256x144 (144p)': 124.241}, {'133 - 426x240 (240p)': 255.261}, {'134 - 640x360 (360p)': 414.465}, {'135 - 854x480 (480p)': 752.321}, {'136 - 1280x720 (720p)': 1411.195}, {'18 - 640x360 (medium)': 323.335}]",The Pursuit - Long Ways Home - Full Album Teaser,2279.0
131,,244.0,IeGp-oL9uKc,"[3, 4, 6, 13, 28, 38]","[{'134 - 492x360 (360p)': 489.14}, {'135 - 658x480 (480p)': 897.759}, {'18 - 480x350 (medium)': 630.601}]",B'z  　　GO ★　FIGHT　★WIN　　B'z  copy band,6824.0
132,,285.0,h2Y16HUF80s,"[11, 20, 22, 2392]","[{'160 - 256x144 (144p)': 111.27}, {'133 - 426x240 (240p)': 247.56}, {'18 - 480x266 (small)': 494.126}]",Mais Você - Receita Cachorro Quente 1/3,33155.0
133,,276.0,h5F45xtB8bM,[301],"[{'160 - 192x144 (144p)': 100.827}, {'133 - 320x240 (240p)': 237.46}, {'134 - 480x360 (360p)': 290.576}, {'135 - 640x480 (480p)': 559.283}, {'18 - 480x360 (medium)': 242.347}]",Cytokine - Yume x Utsutsu,5139.0
134,,333.0,h6ZBlYdyoeQ,[8],"[{'160 - 256x144 (144p)': 109.179}, {'133 - 426x240 (240p)': 247.024}, {'134 - 640x360 (360p)': 439.331}, {'135 - 854x480 (480p)': 926.507}, {'136 - 1280x720 (720p)': 2236.512}, {'18 - 640x360 (medium)': 513.029}, {'22 - 1280x720 (hd720)': 3.158}]",Trash Dance,12004.0
135,,223.0,INZZ9RqE52A,[133],"[{'160 - 216x144 (144p)': 111.168}, {'133 - 360x240 (240p)': 247.383}, {'134 - 540x360 (360p)': 616.195}, {'135 - 720x480 (480p)': 1113.788}, {'18 - 480x320 (medium)': 609.013}]",Norm MacDonald Road Story told by Stan Thomson,5241.0
136,,146.0,ME2Ib6aGWnk,"[0, 21, 23]","[{'134 - 480x360 (360p)': 217.922}, {'135 - 640x480 (480p)': 482.694}, {'18 - 480x360 (medium)': 350.827}]",Android: Fairy Village Weather,2012.0
137,,148.0,MGOae7FoxME,"[0, 1, 5, 81, 1475]","[{'160 - 216x144 (144p)': 97.544}, {'133 - 360x240 (240p)': 235.558}, {'134 - 540x360 (360p)': 268.173}, {'135 - 720x480 (480p)': 569.379}, {'18 - 540x360 (medium)': 249.028}]",Spore Creatures DS: Flubit,5247.0
138,Gucci Mane,211.0,XR-lYQwE6K4,"[0, 79, 91, 376]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 570.985}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 598.39}]",Tj Massey - 2011 Football Highlights,1920.0
139,DefectiveContact,146.0,XT-ekFkewEo,"[5, 49, 80]","[{'160 - 192x144 (144p)': 116.593}, {'134 - 480x360 (360p)': 236.407}, {'133 - 320x240 (240p)': 266.649}, {'135 - 640x480 (480p)': 504.916}, {'18 - 480x360 (medium)': 335.605}]",Speed Art: Elsa great cleaning,16276.0
140,,167.0,Oq2pwxr0R3w,"[2, 7, 90, 198, 1959]","[{'160 - 192x144 (144p)': 112.699}, {'133 - 320x240 (240p)': 249.597}, {'134 - 480x360 (360p)': 606.145}, {'135 - 640x480 (480p)': 1111.045}, {'18 - 480x360 (medium)': 643.802}]",Opel Corsa C 1.2 Automata 2001,21774.0
141,,270.0,1VyOFOuMLYw,"[0, 52, 70]","[{'160 - 192x144 (144p)': 111.585}, {'133 - 320x240 (240p)': 252.835}, {'134 - 480x360 (360p)': 605.486}, {'135 - 640x480 (480p)': 1111.116}, {'18 - 480x360 (medium)': 656.141}]",Kobe Bryant - Hate Me,12914.0
142,,237.0,1WIrQW2W4DA,"[18, 43, 59, 101]","[{'160 - 256x144 (144p)': 116.853}, {'133 - 426x240 (240p)': 251.018}, {'134 - 640x360 (360p)': 611.907}, {'135 - 854x480 (480p)': 1119.179}, {'136 - 1280x720 (720p)': 2223.747}, {'18 - 640x360 (medium)': 732.741}, {'22 - 1280x720 (hd720)': 2302.925}]",駿河湾　清水港　大宝丸　大オニカサゴ釣り　連続ヒット！,15430.0
143,,319.0,-kFzddE-hio,[312],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 394.105}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 439.35}, {'22 - 1280x720 (hd720)': 1696.17}]",Taieri 2014 Final preview,1192.0
144,STS9,177.0,3J4f-oWRx9s,"[1, 93, 1193]","[{'160 - 144x144 (144p)': 118.919}, {'133 - 240x240 (240p)': 250.204}, {'134 - 360x360 (360p)': 603.489}, {'135 - 480x480 (480p)': 1104.388}, {'136 - 720x720 (720p)': 2202.979}, {'137 - 1080x1080 (1080p)': 3454.473}, {'18 - 360x360 (medium)': 408.46}, {'22 - 720x720 (hd720)': 1208.202}]",The best wotlk private server Sos server,1304.0
145,Alin Dimitriu,154.0,4yG0tE0HgR0,"[5, 80, 516]","[{'160 - 192x144 (DASH video)': 108.0}, {'134 - 480x360 (DASH video)': 180.576}, {'133 - 320x240 (DASH video)': 242.0}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'18 - 480x360 (medium)': 304.792}, {'22 - 960x720 (hd720)': 871.484}]",How to draw Ulquiorra (Bleach) -- drawing tutorial video,2810.0
146,,484.0,4zd5MrPBpUg,"[39, 2593]","[{'160 - 256x144 (144p)': 115.195}, {'133 - 426x240 (240p)': 244.062}, {'134 - 640x360 (360p)': 634.247}, {'135 - 854x480 (480p)': 1173.118}, {'136 - 1280x720 (720p)': 1980.549}, {'18 - 640x360 (medium)': 396.586}, {'22 - 1280x720 (hd720)': 837.75}]",tutorial gótico - gothic makeup tutorial,1505.0
147,,396.0,vR53CHmA-5U,"[8, 13, 33, 164, 175]","[{'160 - 192x144 (144p)': 114.7}, {'133 - 320x240 (240p)': 247.69}, {'134 - 480x360 (360p)': 616.023}, {'135 - 640x480 (480p)': 1114.253}, {'18 - 480x360 (medium)': 603.803}]",Llano Elementary School Drum and Lyre Band-RECOGNITION DAY,2629.0
148,,300.0,SOmPJOu5uI4,[381],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 502.591}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 735.186}]",《新兵正傳》電影主題曲－Brothers,4396.0
